[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, quantum design, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Temp(K),Field(Oe),source(A),R(V),R(ohm)
3756104294.690000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104294.791000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104294.892000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104294.993000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104295.094000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104295.195000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104295.296000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104295.397000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104295.497000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104295.598000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104295.699000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104295.800000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104295.901000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104296.002000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104296.102000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104296.203000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104296.304000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104296.405000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104296.506000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104296.607000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104296.708000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104296.809000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104296.910000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104297.010000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104297.111000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104297.212000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104297.313000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104297.414000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104297.515000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104297.616000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104297.717000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104297.818000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104297.918000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104298.019000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104298.120000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104298.221000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104298.322000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104298.423000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104298.524000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104298.625000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104298.726000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104298.826000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104298.927000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104299.028000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104299.129000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104299.230000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104299.331000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104299.431000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104299.532000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104299.633000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104299.734000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104299.835000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104299.936000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104300.037000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104300.138000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104300.239000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104300.339000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104300.440000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104300.541000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104300.642000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104300.743000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104300.844000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104300.945000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104301.046000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104301.147000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104301.247000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104301.348000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104301.449000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104301.550000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104301.651000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104301.752000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104301.852000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104301.953000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104302.054000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104302.155000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104302.256000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104302.357000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104302.458000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104302.559000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104302.660000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104302.760000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104302.861000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104302.962000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104303.063000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104303.164000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104303.265000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104303.366000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104303.467000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104303.568000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104303.668000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104303.769000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104303.870000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104303.971000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104304.835000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104304.936000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107721.969000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107722.070000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107722.786000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107722.886000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107722.987000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107723.088000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107723.188000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107723.289000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107723.390000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107723.491000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107723.592000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107723.693000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107723.793000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107723.894000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107723.995000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107724.096000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107724.197000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107724.298000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107724.399000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107724.500000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107724.601000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107724.701000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107724.802000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107724.903000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107725.004000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107725.105000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107725.206000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107725.306000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107725.407000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107725.508000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107725.609000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107725.710000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107725.811000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107725.912000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107726.013000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107726.114000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107726.214000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107726.315000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107726.416000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107726.517000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107726.618000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107726.719000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107726.820000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107726.921000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107727.022000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107727.122000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107727.223000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107727.324000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107727.425000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107727.526000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107727.627000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107727.727000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107727.828000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107727.929000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107728.055000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107728.189000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107728.290000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107728.391000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107728.673000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107728.774000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107728.875000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107728.976000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107729.076000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107729.177000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107729.278000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107729.379000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107729.480000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107729.581000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107729.681000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107729.782000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107729.883000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107729.984000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107730.085000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107730.186000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107730.287000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107730.388000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107730.489000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107730.589000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107730.690000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107730.791000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107730.892000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107730.993000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107731.094000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107731.195000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107731.296000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107731.397000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107731.497000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107731.598000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107731.699000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107731.800000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107731.901000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107732.002000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107732.102000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107732.203000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107732.304000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107732.405000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107732.506000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107732.607000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107732.708000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107732.809000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107732.910000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107733.010000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107733.111000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107733.212000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107733.313000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107733.414000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107733.515000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107733.616000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107733.717000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107733.818000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107733.918000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107734.019000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107734.120000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107734.221000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107734.322000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107734.423000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107734.524000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107734.625000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107734.726000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107734.826000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107734.927000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107735.028000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107735.129000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107735.230000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107735.331000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107735.431000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107735.532000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107735.633000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107735.734000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756107735.835000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
